time,yvalues
4819,167.8727609
4820,171.9596175
4821,169.1497014
4822,167.0554456
4823,160.0056579
4824,146.5190801
4825,141.6630972
4826,143.1035006
4827,147.7040042
4828,146.1516601
4829,141.0038627
4830,142.5544254
4831,141.8130594
4832,138.4856425
4833,135.1568123
4834,128.4515289
4835,126.3966449
4836,127.6016465
4837,135.799663
4838,135.6306709
4839,136.4148662
4840,135.9132766
4841,133.6458862
4842,131.0419866
4843,135.000096
4844,145.3078469
4845,142.7497225
4846,135.2924252
4847,140.8674732
4848,144.0590881
4849,143.3307908
4850,150.356071
4851,147.7089368
4852,146.7914787
4853,148.2352081
4854,150.2162137
4855,172.2601557
4856,167.0166595
4857,164.0940479
4858,171.1020977
4859,179.7215633
4860,188.4012882
4861,194.7469949
4862,206.8979025
4863,202.0011625
4864,201.1805503
4865,192.702531
4866,177.5074404
4867,160.9986869
4868,158.1316094
4869,165.6462813
4870,160.9976233
4871,152.3664979
4872,142.7015993
4873,144.7910389
4874,145.1857132
4875,123.5397497
4876,119.2236165
4877,121.1411724
4878,133.3732684
4879,120.568288
4880,117.8703513
4881,120.5180887
4882,111.4645599
4883,98.30985814
4884,85.89818611
4885,86.48173333
4886,75.56092077
4887,82.73821946
4888,91.0802346
4889,97.06770546
4890,99.84880245
4891,101.0749283
4892,117.0239894
4893,121.1646135
4894,100.8516602
4895,111.8224641
4896,104.9129684
4897,106.8101481
4898,115.3994099
4899,113.1546957
4900,120.8985277
4901,139.9306996
4902,157.4047722
4903,153.0909239
4904,172.9001191
4905,149.0022961
4906,152.4715828
4907,152.7018672
4908,161.7339163
4909,175.9448194
4910,185.5669256
4911,169.9017282
4912,182.2646981
4913,166.3846994
4914,164.2646902
4915,159.4420763
4916,153.2709562
4917,153.468251
4918,159.058937
4919,142.4017723
4920,156.0030574
4921,160.3535604
4922,173.6014727
4923,180.8145516
4924,199.836793
4925,199.6407263
4926,204.0869664
4927,174.684704
4928,179.0968048
4929,169.874459
4930,189.8810462
4931,189.3352695
4932,192.627857
4933,182.5641708
4934,180.1783621
4935,187.8274634
4936,196.7617723
4937,196.8910853
4938,206.7689995
4939,209.7907786
4940,199.880966
4941,220.4372848
4942,225.3896647
4943,225.0436546
4944,224.2484529
4945,222.878968
4946,228.843317
4947,222.9371739
4948,204.6328712
4949,189.4623876
4950,187.8532313
4951,188.0157154
4952,172.1649115
4953,168.7624747
4954,160.3399443
4955,145.3565677
4956,138.4787827
4957,149.8927689
4958,134.5685381
4959,127.1110983
4960,115.8203407
4961,114.5641488
4962,100.6621061
4963,105.473344
4964,126.6383854
4965,117.6227104
4966,145.6067344
4967,152.6941505
4968,137.1809767
4969,127.1494162
4970,112.8465538
4971,96.78743074
4972,113.0471227
4973,109.3193668
4974,125.26039
4975,135.25602
4976,139.5255765
4977,148.1305191
4978,142.6903022
4979,149.41964
4980,151.7792153
4981,164.6009087
4982,169.3365887
4983,170.9391479
4984,173.1759368
4985,188.7142918
4986,176.2543673
4987,175.1225172
4988,175.2906521
4989,184.2533958
4990,181.3403495
4991,179.732456
4992,173.6717043
4993,177.2566123
4994,182.7929248
4995,177.8745433
4996,182.5561856
4997,177.8048278
4998,166.341895
4999,178.9629218
5000,175.9564724
5001,166.0969202
5002,166.9958426
5003,183.8705966
5004,176.4131058
5005,172.0113573
5006,157.309392
5007,154.4472781
5008,167.4564997
5009,174.4069163
5010,168.4742212
5011,176.7273087
5012,179.9334613
5013,159.7815771
5014,153.9232647
5015,144.4094846
5016,158.3969003
5017,141.9737823
5018,142.4112459
5019,142.6884466
5020,139.4945004
5021,138.7882905
5022,126.4317167
5023,133.9344425
5024,128.064421
5025,120.0991209
5026,110.140439
5027,106.6491151
5028,117.827253
5029,128.8484857
5030,121.5590743
5031,108.0776581
5032,103.8549681
5033,101.7243137
5034,118.102209
5035,130.6882952
5036,135.8448766
5037,128.9348837
5038,126.0867326
5039,137.5703778
5040,143.056435
5041,144.9233039
5042,135.8819186
5043,125.0557933
5044,129.3460626
5045,135.3225493
5046,130.3904348
5047,122.8928918
5048,140.7195038
5049,156.5626295
5050,147.3311734
5051,142.3531435
5052,159.3168345
5053,157.593034
5054,156.3447959
5055,151.9128821
5056,143.2473424
5057,138.6757419
5058,131.7546683
5059,163.1327634
5060,150.4060407
5061,139.637547
5062,140.9229349
5063,136.0122055
5064,136.5806282
5065,137.7009553
5066,146.9486051
5067,138.3435801
5068,139.3936215
5069,150.3776966
5070,162.0429517
5071,155.789911
5072,155.7320536
5073,152.3390432
5074,178.5842763
5075,186.2378112
5076,179.7578774
5077,180.3290944
5078,183.455738
5079,172.7515328
5080,185.9713626
5081,177.653194
5082,171.7122109
5083,179.3718386
5084,171.990345
5085,182.1719074
5086,175.7952477
5087,168.761352
5088,176.9007104
5089,183.1262849
5090,181.449674
5091,189.4639193
5092,181.8749307
5093,184.1278264
5094,174.7558353
5095,181.751721
5096,190.1812236
5097,193.4690786
5098,192.6136998
5099,210.9264766
5100,194.5418706
5101,186.7303466
5102,186.2529325
5103,175.7350984
5104,173.1968251
5105,188.0485515
5106,186.5340507
5107,177.8136364
5108,177.6438326
5109,183.1348225
5110,169.7383587
5111,170.9952409
5112,165.5203167
5113,168.9189385
5114,177.7224728
5115,176.6309824
5116,181.1217376
5117,175.985373
5118,181.7102557
5119,191.1287009
5120,181.3014718
5121,184.3122971
5122,199.9453029
5123,200.9796163
5124,192.0322736
5125,197.4897578
5126,205.594364
5127,206.7566967
5128,190.0665614
5129,186.9464792
5130,184.4707785
5131,163.1220934
5132,170.2969028
5133,168.1337045
5134,157.7006453
5135,164.3806907
5136,158.9520734
5137,156.3029684
5138,153.7672837
5139,154.9352474
5140,159.333532
5141,164.7554842
5142,178.8835549
5143,170.1495862
5144,172.5734944
5145,178.3312119
5146,194.1960537
5147,189.7340269
5148,186.5363798
5149,164.4502491
5150,164.647636
5151,167.4210906
5152,162.7403241
5153,162.4605252
5154,165.0278663
5155,163.2089103
5156,163.5579644
5157,179.2747596
5158,189.2103112
5159,198.6651076
5160,188.3171341
5161,174.9358084
5162,178.440694
5163,196.3220172
5164,203.2853256
5165,210.48616
5166,215.2746879
5167,206.4180948
5168,210.3133519
5169,204.6854235
5170,194.7364614
5171,190.635984
5172,201.230166
5173,186.055588
5174,190.737914
5175,182.2528875
5176,188.4000612
5177,180.9732726
5178,169.4593127
5179,160.215634
5180,149.0432865
5181,134.1931719
5182,134.8705355
5183,132.9954713
5184,136.2500527
5185,133.2447549
5186,143.4420501
5187,145.3563966
5188,142.0973761
5189,135.3761193
5190,133.7486791
5191,140.7193185
5192,152.6672643
5193,144.6623363
5194,142.5198076
5195,140.4383364
5196,130.4322978
5197,137.0413434
5198,132.1734005
5199,138.141679
5200,142.4738727
5201,134.3939257
5202,127.8588388
5203,125.6802866
5204,118.9114853
5205,135.9871487
5206,124.1261964
5207,125.0288137
5208,124.2605301
5209,108.6252121
5210,100.6786038
5211,95.35795231
5212,105.4722494
5213,102.698734
5214,108.1460215
5215,109.9755801
5216,99.44376909
5217,91.51752205
5218,80.09146422
5219,66.72241372
5220,75.38430971
5221,79.12654735
5222,79.24870119
5223,83.24848222
5224,86.05876002
5225,90.98646023
5226,65.77920899
5227,64.37774975
5228,73.00059387
5229,68.52388762
5230,72.23128848
5231,86.15961401
5232,91.65606801
5233,94.37733576
5234,106.5333788
5235,109.1090786
5236,121.4102343
5237,143.2547031
5238,139.612536
5239,126.8377926
5240,127.5289893
5241,122.4336809
5242,125.9634978
5243,119.834968
5244,106.183364
5245,105.5145106
5246,104.6742653
5247,102.7073361
5248,104.2084722
5249,108.872598
5250,101.5101734
5251,95.37395294
5252,100.8662344
5253,96.70197316
5254,95.85649337
5255,94.43571846
5256,89.41783358
5257,104.7764012
5258,124.48844
5259,133.905247
5260,127.274194
5261,122.3116423
5262,126.7205866
5263,130.1997998
5264,135.4447074
5265,137.0656386
5266,125.071054
5267,116.5912285
5268,126.7919702
5269,108.5652912
5270,113.6205009
5271,107.8016615
5272,105.4717689
5273,112.2466891
5274,118.9520969
5275,132.4422665
5276,132.0282545
5277,128.659539
5278,118.7153604
5279,119.7559373
5280,122.6452877
5281,123.4229119
5282,116.1570349
5283,130.953142
5284,122.9103735
5285,141.2593676
5286,144.0995773
5287,140.2878961
5288,148.6941539
5289,155.5947698
5290,170.571574
5291,182.7341692
5292,189.9866708
5293,191.9013249
5294,181.151869
5295,180.7998479
5296,167.0215031
5297,155.019327
5298,161.5940971
5299,162.2772934
5300,155.8483319
5301,170.0065806
5302,179.9000603
5303,188.2723841
5304,169.5750725
5305,161.7319527
5306,145.2054825
5307,142.3685945
5308,144.9273546
5309,153.2226178
5310,166.732784
5311,169.8902374
5312,171.5864108
5313,158.8274873
5314,175.1237119
5315,174.3326642
5316,188.1290496
5317,183.6087695
5318,194.2929418
5319,202.3900668
5320,208.2054387
5321,201.6327019
5322,168.8329232
5323,170.0282113
5324,170.0969874
5325,167.7598454
5326,183.5810975
5327,178.9842036
5328,187.3576078
5329,178.5934747
5330,176.1444304
5331,188.962267
5332,192.8830203
5333,184.2248028
5334,168.1153855
5335,172.2543516
5336,162.5020137
5337,163.7023402
5338,161.1261849
5339,163.2867863
5340,160.625047
5341,167.7381569
5342,152.415778
5343,152.4672465
5344,160.8043403
5345,161.9024011
5346,163.3818968
5347,163.438277
5348,154.268993
5349,146.4112909
5350,141.1364839
5351,135.4826436
5352,125.5467312
5353,123.8227278
5354,128.699663
5355,108.9250314
5356,111.4802091
5357,118.2658149
5358,145.2876863
5359,142.7086397
5360,141.8697565
5361,135.7989696
5362,135.4414169
5363,131.7240193
5364,138.8696847
5365,154.6625398
5366,164.7528042
5367,160.9070154
5368,161.9191875
5369,166.4377858
5370,157.8068897
5371,169.5476972
5372,151.0862483
5373,153.7582827
5374,146.6784602
5375,142.9764252
5376,137.8706199
5377,126.7847162
5378,145.6602349
5379,151.3062456
5380,158.9666435
5381,169.6517273
5382,180.2561777
5383,184.7715624
5384,184.0433086
5385,170.2354151
5386,169.0074779
5387,170.7326357
5388,157.5503519
5389,170.0666703
5390,168.8311228
5391,160.8294717
5392,152.1752792
5393,164.2136157
5394,171.7975558
5395,169.7074475
5396,168.4395002
5397,160.5471933
5398,155.8291901
5399,146.4280324
5400,136.5146963
5401,131.0454485
5402,131.3135229
5403,133.3683193
5404,134.2786437
5405,152.3782536
5406,148.7591829
5407,149.9450144
5408,147.2129538
5409,156.2555893
5410,151.2912425
5411,145.6503485
5412,151.2351647
5413,145.6798605
5414,140.2990153
5415,135.0666044
5416,136.2246526
5417,120.0703945
5418,123.4902296
5419,145.028694
5420,133.5964752
5421,134.6328186
5422,118.4391724
5423,116.2577884
5424,140.0174744
5425,144.0532405
5426,144.1782338
5427,142.7822128
5428,146.2416622
5429,135.0899815
5430,115.8380085
5431,123.0120757
5432,121.7207328
5433,124.1175115
5434,130.0977504
5435,130.4114999
5436,146.7878702
5437,144.8738718
5438,158.4579273
5439,158.2786795
5440,151.2816378
5441,148.2737246
5442,147.9483971
5443,148.39307
5444,147.1042188
5445,143.6596898
5446,139.4689813
5447,147.9134751
5448,138.8519207
5449,134.4872547
5450,133.7102674
5451,142.3469264
5452,128.3145652
5453,123.6396459
5454,117.0320968
5455,113.8884166
5456,109.6239301
5457,107.3070473
5458,105.0790494
5459,90.79305474
5460,100.0509036
5461,107.802363
5462,121.293834
5463,135.9880562
5464,155.8000197
5465,150.9702356
5466,137.3141103
5467,139.7621023
5468,133.1239362
5469,131.8021977
5470,133.0549298
5471,139.7819018
5472,150.6051266
5473,139.9082431
5474,143.4719353
5475,130.7552055
5476,127.6084006
5477,119.5998236
5478,106.2085849
5479,104.8679451
5480,104.736278
5481,98.8901096
5482,104.9854966
5483,122.0931151
5484,108.7250167
5485,99.8933387
5486,116.6895047
5487,109.440447
5488,98.48710334
5489,106.2399893
5490,99.03415413
5491,94.88161468
5492,102.7541946
5493,91.72369424
5494,99.58729463
5495,106.2359553
5496,123.083538
5497,110.7422116
5498,110.5756893
5499,114.9275818
5500,108.7478257
5501,113.5031924
5502,82.44618277
5503,82.17846061
5504,80.76077106
5505,85.71429276
5506,80.94082096
5507,61.08396377
5508,69.26840269
5509,83.92905654
5510,93.25711863
5511,114.1713664
5512,106.3889776
5513,94.84511488
5514,101.0865005
5515,99.33997788
5516,101.3359646
5517,102.2795476
5518,107.7711526
5519,95.86011637
5520,102.8364211
5521,99.48110212
5522,86.98204593
5523,96.94294398
5524,90.06782559
5525,82.82172094
5526,76.85142851
5527,78.96568616
5528,77.80537909
5529,70.34079884
5530,72.15180018
5531,66.95516826
5532,73.91204678
5533,86.11808487
5534,74.31422764
5535,60.73814336
5536,78.42980423
5537,89.52666037
5538,88.11445827
5539,83.49354076
5540,92.14361757
5541,91.71933797
5542,106.8795156
5543,127.2327171
5544,122.3405125
5545,124.5686444
5546,129.2821958
5547,135.9046415
5548,159.8592022
5549,154.8221999
5550,145.065675
5551,155.4238795
5552,157.9595167
5553,148.1832997
5554,161.6442896
5555,180.1307604
5556,184.3882722
5557,190.45227
5558,191.8073372
5559,202.6357742
5560,202.5604135
5561,189.5326754
5562,168.2220466
5563,158.776072
5564,142.2320494
5565,132.4640194
5566,127.6302728
5567,138.8166758
5568,137.6500491
5569,145.9964144
5570,154.4819324
5571,154.0491272
5572,178.6216276
5573,180.6861037
5574,163.5108517
5575,163.1172857
5576,144.7886516
5577,134.8575528
5578,137.5526359
5579,140.6914628
5580,138.1702796
5581,134.9423195
5582,141.4400085
5583,133.1096727
5584,118.096642
5585,109.439847
5586,110.6127478
5587,121.098232
5588,107.4423202
5589,111.7304688
5590,120.332527
5591,118.3478161
5592,122.006982
5593,120.2356862
5594,122.431048
5595,120.6482304
5596,127.4327998
5597,116.4167953
5598,107.9905268
5599,95.37279489
5600,100.4344497
5601,111.1202227
5602,105.8056822
5603,102.3974549
5604,98.27310257
5605,84.69090545
5606,99.01502868
5607,93.68252362
5608,100.91857
5609,106.5543304
5610,117.1533476
5611,109.253481
5612,114.8464897
5613,123.0006848
5614,115.4920307
5615,109.6951501
5616,109.8772091
5617,100.2276348
5618,106.4591449
5619,97.36795835
5620,101.8970121
5621,118.1284912
5622,118.3068826
5623,127.2525204
5624,139.0926572
5625,135.1519621
5626,121.8563757
5627,125.5479591
5628,126.3683279
5629,123.9256774
5630,131.228936
5631,137.757406
5632,139.9353643
5633,167.8771528
5634,166.3496996
5635,148.3311589
5636,153.1592882
5637,145.4473315
5638,136.6147704
5639,134.7763136
5640,129.9094723
5641,134.6910749
5642,125.4082978
5643,127.8817726
5644,126.4877001
5645,136.5927681
5646,133.904441
5647,131.276539
5648,135.6249708
5649,131.8101363
5650,131.3010353
5651,125.8369329
5652,134.7875751
5653,143.7558981
5654,150.9948202
5655,145.2932814
5656,141.1024105
5657,148.089005
5658,128.5308884
5659,123.272197
5660,115.697232
5661,110.2686022
5662,104.7331094
5663,118.9537412
5664,124.8384601
5665,92.25626143
5666,93.48618038
5667,80.40590451
5668,85.5629515
5669,91.02038666
5670,75.35076356
5671,93.44130671
5672,80.53040323
5673,66.71613721
5674,70.57688888
5675,65.31949991
5676,56.80736639
5677,54.0294473
5678,46.24053006
5679,44.66937278
5680,43.82223596
5681,52.87693786
5682,61.82299503
5683,66.24572158
5684,61.0573014
5685,57.72949336
5686,42.75362526
5687,29.43810538
5688,46.85835009
5689,48.25858753
5690,49.77147836
5691,50.00847349
5692,41.21648893
5693,32.7534999
5694,28.75124371
5695,37.96338447
5696,29.37974513
5697,14.28301948
5698,10.40127452
5699,10.53074741
5700,0.840958269
5701,12.39269482
5702,7.460362804
5703,-0.597603206
5704,31.4190671
5705,27.52752494
5706,27.73363502
5707,35.37499164
5708,16.6280145
5709,12.18657517
5710,5.010436373
5711,31.90842793
5712,40.67973624
5713,45.42387389
5714,60.05800082
5715,59.54238275
5716,69.53971852
5717,57.85511363
5718,49.08765889
5719,65.66056278
5720,67.5555638
5721,77.72052121
5722,67.82758634
5723,65.44968013
5724,86.29175731
5725,93.01402954
5726,87.09744189
5727,91.18821905
5728,109.3838764
5729,115.1254598
5730,118.1873676
5731,122.2796597
5732,136.4206164
5733,142.4482947
5734,148.4332253
5735,146.0088793
5736,153.9885867
5737,154.3342522
5738,166.6719621
5739,174.5810598
5740,169.4437643
5741,158.5802816
5742,149.8133315
5743,145.3206712
5744,149.1231777
5745,155.1662113
5746,148.3826204
5747,166.5372437
5748,187.2096217
5749,184.2354762
5750,183.9780218
5751,181.802284
5752,160.127769
5753,164.899649
5754,150.6050936
5755,156.9070802
5756,160.0332881
5757,160.2830001
5758,178.2471519
5759,205.6408698
5760,201.9147402
5761,192.3094494
5762,185.8947192
5763,192.0032815
5764,192.9506829
5765,180.6890295
5766,173.1195878
5767,171.7656123
5768,190.8656137
5769,198.5065201
5770,194.9333361
5771,184.7312962
5772,173.2625205
5773,173.877553
5774,172.847193
5775,185.2690617
5776,180.1373326
5777,174.1053041
5778,165.5900498
5779,163.5401336
5780,155.8129317
5781,166.6021348
5782,167.2114966
5783,166.4436364
5784,150.1148016
5785,144.1811004
5786,166.4507412
5787,166.4337125
5788,174.2669066
5789,164.3405368
5790,170.8294971
5791,191.6115345
5792,195.0795255
5793,182.7056926
5794,183.0093269
5795,189.2620475
5796,190.1173347
5797,200.3652866
5798,194.0591172
5799,211.1011407
5800,215.6182689
5801,219.2293123
5802,218.6681907
5803,208.0478667
5804,211.8453622
5805,213.359098
5806,202.4874237
5807,188.058411
5808,186.2828812
5809,183.6553515
5810,181.7382483
5811,179.9172587
5812,187.1872736
5813,181.9209735
5814,199.6057359
5815,198.9703243
5816,199.1413261
5817,221.7270981
5818,211.3381128
5819,222.6305277
5820,206.3314997
5821,183.2740834
5822,180.3435762
5823,181.9441947
5824,173.9622658
5825,182.211188
5826,188.386726
5827,184.1067746
5828,185.604286
5829,190.6812879
5830,179.880031
5831,181.6634708
5832,181.2399794
5833,184.3872112
5834,184.2056369
5835,203.1409988
5836,186.125644
5837,180.3491161
5838,182.1106176
5839,179.6674765
5840,187.3543053
5841,181.1797825
5842,186.2507109
5843,183.5415442
5844,178.2888327
5845,180.1339309
5846,184.3772629
5847,189.3288965
5848,177.6574708
5849,186.3080769
5850,205.3640321
5851,218.9416885
5852,209.0183108
5853,200.3205315
5854,210.2141738
5855,206.0607833
5856,222.0195332
5857,225.8970506
5858,219.7267499
5859,227.6646823
5860,216.4544395
5861,206.9254317
5862,220.3092223
5863,203.8823251
5864,212.4851942
5865,211.7538443
5866,223.0384944
5867,217.9510949
5868,219.1173062
5869,221.0194903
5870,219.3070295
5871,237.1588931
5872,236.6466692
5873,242.1199113
5874,228.4421658
5875,209.0417891
5876,205.3450323
5877,207.2307735
5878,213.5544816
5879,207.1395039
5880,198.5704397
5881,195.3636168
5882,199.4356928
5883,190.91152
5884,180.7626113
5885,156.6080243
5886,144.9020378
5887,143.6594237
5888,140.8253317
5889,140.8362358
5890,137.2600155
5891,128.525263
5892,129.4232951
5893,132.4471959
5894,130.8326489
5895,133.4912628
5896,123.8910301
5897,122.8708934
5898,137.7472825
5899,126.2483921
5900,124.219869
5901,143.9022252
5902,144.8743448
5903,135.9249021
5904,120.9064725
5905,115.1033739
5906,110.0960802
5907,103.5442247
5908,118.0527778
5909,123.0241979
5910,120.4590681
5911,126.3523116
5912,128.385158
5913,121.7025948
5914,124.1818912
5915,122.4081114
5916,115.587794
5917,122.3139946
5918,118.1150432
5919,115.4533322
5920,122.9207951
5921,118.7018009
5922,105.9038742
5923,114.1502591
5924,116.0973003
5925,130.9941617
5926,153.2319277
5927,151.5984722
5928,149.6277424
5929,141.3481588
5930,137.2989117
5931,133.1573729
5932,127.5898868
5933,118.2901917
5934,124.3274187
5935,121.1831069
5936,105.0641622
5937,114.7791843
5938,105.7141749
5939,106.3567821
5940,114.1995485
5941,115.2863493
5942,123.5676702
5943,126.4314597
5944,111.8538652
5945,105.5867504
5946,102.6568809
5947,101.1690857
5948,95.27391379
5949,106.0862835
5950,103.2078649
5951,93.37074939
5952,94.05339049
5953,93.63860902
5954,103.6210362
5955,112.2468172
5956,128.1482686
5957,153.723374
5958,151.6978878
5959,139.3478055
5960,135.7017227
5961,146.1379654
5962,154.2508962
5963,154.0143632
5964,155.2776703
5965,167.0156768
5966,169.6310233
5967,164.7825202
5968,162.6561269
5969,157.7506552
5970,163.0351151
5971,166.886275
5972,163.1211841
5973,172.4146757
5974,172.22367
5975,168.2154958
5976,172.6413986
5977,162.9174773
5978,140.1372811
5979,128.1525811
5980,134.8334509
5981,143.2567897
5982,146.2663935
5983,143.8726116
5984,135.5155647
5985,123.1581494
5986,122.2933198
5987,129.2689094
5988,129.3933134
5989,135.1177319
5990,136.1783917
5991,136.5435275
5992,123.7719203
5993,136.1019306
5994,117.7143778
5995,126.2109238
5996,131.8810446
5997,128.1660429
5998,125.6036454
5999,136.0132838
6000,137.3496666
6001,140.268261
6002,139.1348316
6003,137.2786391
6004,137.5086062
6005,119.9376593
6006,121.7329157
6007,111.6370644
6008,117.1069566
6009,111.0094192
6010,132.3766847
6011,146.1221605
6012,142.5864901
6013,139.9216037
6014,143.3704005
6015,144.2276669
6016,141.7732966
6017,124.3522436
6018,115.8825681
6019,110.9030021
6020,115.6527713
6021,120.8033126
6022,124.8812682
6023,127.9071986
6024,124.6507004
6025,118.4326673
6026,117.2247614
6027,111.8233461
6028,108.998752
6029,122.1560637
6030,127.0705952
6031,121.2719792
6032,137.3449347
6033,144.0876429
6034,150.2362844
6035,142.4679625
6036,136.1133014
6037,134.0868345
6038,126.0571141
6039,135.0806351
6040,144.3390188
6041,155.1231876
6042,170.5376663
6043,181.2848468
6044,188.5103
6045,194.6725359
6046,197.6319615
6047,185.2359046
6048,166.1556318
6049,142.7417153
6050,157.6867399
6051,164.0781146
6052,157.5993884
6053,171.8650896
6054,183.5765681
6055,173.1397717
6056,166.3984789
6057,145.7385022
6058,154.4702042
6059,155.3805132
6060,152.4626166
6061,152.6653444
6062,158.9549396
6063,157.0369581
6064,184.788829
6065,194.7720507
6066,193.1161537
6067,201.5757406
6068,198.1037915
6069,194.1193445
6070,200.4848238
6071,189.3677927
6072,191.5733236
6073,190.4524805
6074,196.0540085
6075,199.8072553
6076,205.4192886
6077,202.1793959
6078,217.6356904
6079,210.3089623
6080,198.6372322
6081,194.0598465
6082,188.2626591
6083,179.5658451
6084,182.3151869
6085,174.310464
6086,179.5550777
6087,167.9130088
6088,180.2227287
6089,180.7603041
6090,153.2277962
6091,154.5656741
6092,153.4283263
6093,163.6269467
6094,161.8392246
6095,156.4480291
6096,148.4875645
6097,155.8071758
6098,159.6868986
6099,155.4757432
6100,166.034832
6101,156.8905667
6102,148.7193542
6103,171.7520155
6104,181.2481714
6105,199.5141568
6106,194.1953816
6107,195.8443801
6108,168.1809048
6109,183.0731174
6110,185.6184343
6111,179.9577741
6112,178.5241487
6113,184.4467159
6114,177.2986712
6115,182.6635006
6116,197.5149348
6117,202.1489562
6118,219.7575531
6119,202.9867685
6120,204.6338173
6121,191.2075067
6122,184.4521525
6123,182.5334327
6124,176.9498518
6125,186.3736834
6126,171.2575872
6127,175.7465963
6128,179.3698905
6129,181.0034801
6130,202.929721
6131,209.0108126
6132,221.5804442
6133,206.5653664
6134,218.0913859
6135,222.3850909
6136,220.0495836
6137,224.1196669
6138,220.7898395
6139,227.666172
6140,220.2743465
6141,220.0552675
6142,215.9880048
6143,225.5536053
6144,237.4285653
6145,232.004353
6146,242.5979263
6147,260.0788884
6148,260.0182361
6149,247.2072309
6150,245.2635087
6151,244.4308833
6152,247.375697
6153,235.9590483
6154,246.8752819
6155,255.0660349
6156,254.748675
6157,244.5745647
6158,242.068037
6159,240.776788
6160,240.1179855
6161,204.0188336
6162,206.458057
6163,192.0725797
6164,171.006054
6165,155.9459554
6166,166.3619724
6167,176.5084569
6168,179.561765
6169,177.6752716
6170,192.6518012
6171,202.2736784
6172,207.5413207
6173,228.2495234
6174,217.889533
6175,233.1072109
6176,212.1906761
6177,216.4255666
6178,211.1337482
6179,216.1118028
6180,217.3621695
6181,231.1193381
6182,229.5362679
6183,230.5293126
6184,233.6265724
6185,226.4092796
6186,225.6551855
6187,223.5897927
6188,226.768314
6189,238.8310943
6190,240.9332215
6191,244.2269507
6192,248.9493413
6193,258.7809385
6194,254.0189643
6195,248.9875895
6196,254.7180928
6197,255.4302388
6198,250.2743468
6199,240.8281795
6200,234.2776928
6201,237.2380351
6202,233.8742657
6203,236.7964857
6204,228.9410715
6205,235.5520907
6206,239.6592653
6207,237.0144169
6208,248.9896823
6209,246.8468534
6210,244.1153936
6211,233.0078657
6212,228.7879667
6213,216.7462412
6214,208.15572
6215,205.1641069
6216,196.5041008
6217,201.27083
6218,211.0614425
6219,206.851763
6220,208.5547851
6221,198.0678689
6222,196.1250011
6223,191.6433912
6224,203.2271255
6225,196.4306231
6226,197.182381
6227,198.9453992
6228,210.4142412
6229,194.8376044
6230,203.4827728
6231,207.740097
6232,207.9947434
6233,201.0876751
6234,196.1605615
6235,202.1194852
6236,212.5237187
6237,219.83703
6238,211.9114696
6239,227.707061
6240,229.4800353
6241,250.6364044
6242,235.9580609
6243,240.6088267
6244,243.8588281
6245,246.7001619
6246,249.9625348
6247,236.3600722
6248,251.3302626
6249,263.8532996
6250,243.4593135
6251,249.4189573
6252,223.4267746
6253,217.5480373
6254,220.630345
6255,226.3422342
6256,228.8849145
6257,224.7087583
6258,233.0831162
6259,226.1741954
6260,222.7169493
6261,229.2784278
6262,199.2871101
6263,195.3530733
6264,193.545764
6265,189.9227983
6266,183.6322707
6267,179.7256707
6268,175.7344193
6269,180.1066564
6270,193.7398466
6271,186.9481506
6272,197.4887553
6273,197.9119573
6274,199.9668868
6275,201.7567398
6276,203.8001481
6277,206.0224202
6278,209.339448
6279,213.1868991
6280,213.3316115
6281,215.89909
6282,227.194062
6283,219.0375844
6284,231.1391924
6285,235.3820545
6286,233.03119
6287,233.3629659
6288,227.96609
6289,227.6005175
6290,238.7900803
6291,245.6951316
6292,240.4515552
6293,230.4485023
6294,220.2040978
6295,212.4283114
6296,218.4068946
6297,225.7336197
6298,227.4172772
6299,213.51909
6300,205.9582414
6301,208.1556438
6302,211.6958829
6303,199.827286
6304,202.4786301
6305,209.840256
6306,191.5639665
6307,190.1790142
6308,190.051096
6309,184.4661876
6310,180.7766025
6311,176.9677691
6312,169.0324017
6313,165.8965078
6314,170.9457005
6315,174.9388557
6316,171.2790044
6317,164.0073475
6318,166.7773663
6319,163.6758748
6320,163.6255641
6321,175.3516028
6322,177.4668938
6323,176.7518324
6324,192.3098311
6325,205.2116613
6326,202.1175781
6327,203.3874684
6328,199.5033434
6329,183.8364895
6330,183.2089177
6331,185.8376343
6332,179.3454268
6333,184.7889136
6334,185.4112033
6335,185.4016857
6336,199.5066629
6337,190.9158958
6338,194.9274033
6339,185.5415592
6340,192.8038658
6341,186.230114
6342,192.0561384
6343,184.2805313
6344,179.6152751
6345,171.1967422
6346,169.717636
6347,165.9515929
6348,159.2517573
6349,170.4230132
6350,171.5822813
6351,170.5570337
6352,173.3950567
6353,181.7017838
6354,174.1708204
6355,168.1087144
6356,166.2925288
6357,160.4214447
6358,164.5054352
6359,174.2758274
6360,181.8269738
6361,185.0319298
6362,186.4650108
6363,185.9010078
6364,187.9736845
6365,182.1414491
6366,166.3161533
6367,161.4396697
6368,160.0702965
6369,152.3740992
6370,163.2575764
6371,165.2156518
6372,168.5952111
6373,156.0265815
6374,150.0680135
6375,130.6104638
6376,133.8630794
6377,136.233795
6378,135.506173
6379,150.6972221
6380,150.4457175
6381,146.1252922
6382,158.5805847
6383,151.0848714
6384,137.9175688
6385,136.3526687
6386,141.2530617
6387,130.2826555
6388,133.4943271
6389,133.4444853
